Project;Trip;Longitude;Latitude;DateTime;Station;Bott Depth M;Parameter;Layer;Taxa;Stage;Size_class;abundance-AB;abundance-AB Unit
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Mesodinium rubrum;;6;120.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Monoraphidium contortum;;3;38556.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Oocystis;;3;1480.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Pauliella taeniata;;1;240.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Plagioselmis prolonga;;1;77112.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Planktolyngbya;;1;1160.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Pseudanabaena;;2;4240.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Pseudopedinella pyriformis;;1;5712.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Pyramimonas;;1;2856.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Pyramimonas;;2;1428.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Raphidocelis;;2;64260.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Skeletonema marinoi;;2;960.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Snowella septentrionalis;;1;6160.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Teleaulax;;1;34272.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Teleaulax;;2;45696.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Tetradesmus lagerheimii;;1;40.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Thalassiosira baltica;;10;80.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Thalassiosira baltica;;5;160.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Thalassiosira baltica;;7;80.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Thalassiosira baltica;;9;40.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Thalassiosira levanderi;;2;80.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03b;23.920000;57.025000;2019-12-17T10:20:00;167;12.10;Phytoplankton;0-10;Woronichinia compacta;;1;88000.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Actinocyclus octonarius var. octonarius;;2;100.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Actinocyclus octonarius var. octonarius;;5;400.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Actinocyclus octonarius var. octonarius;;7;800.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Amphidinium;;3;400.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Binuclearia lauterbornii;;2;800.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Botryococcus;;1;56000.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Centrales;;1;328440.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Chaetoceros ceratosporus;;2;500.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Chaetoceros danicus;;3;5600.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Chaetoceros subtilis;;2;800.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Chrysochromulina;;2;64260.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Coscinodiscus granii;;1;200.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Coscinodiscus granii;;7;200.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Cryptomonas;;2;200.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Cyclotella choctawhatcheeana;;3;19400.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Cylindrotheca closterium;;7;300.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Desmodesmus communis;;2;100.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Dinophysis acuminata;;4;200.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Dinophysis acuminata;;6;1700.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Dolichospermum;;1;100.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Ebria tripartita;;5;400.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Ebria tripartita;;1;200.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Ebria tripartita;;2;1500.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Ebria tripartita;;4;400.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Eutreptiella;;1;1200.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Eutreptiella;;2;200.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Flagellates;;3;32130.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Flagellates;;4;42840.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Flagellates;;5;17850.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Gymnodiniales;;3;100.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Gymnodiniales;;2;1800.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Gymnodiniales;;1;200.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Gymnodinium;;5;500.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Hemiselmis virescens;;1;1010310.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Heterocapsa rotundata;;1;32130.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Katablepharis remigera;;2;2800.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Katodinium glaucum;;2;300.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Mesodinium rubrum;;8;500.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Mesodinium rubrum;;2;200.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Mesodinium rubrum;;3;300.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Mesodinium rubrum;;4;1700.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Mesodinium rubrum;;6;1300.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Micracanthodinium claytonii;;2;100.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Monoraphidium contortum;;5;11400.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Monoraphidium contortum;;2;139230.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Nitzschia acicularis;;2;200.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Oocystis;;3;3900.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Phalacroma rotundatum;;4;400.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Plagioselmis prolonga;;1;121380.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Planktolyngbya;;1;900.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Preperidinium meunieri;;1;100.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Prorocentrum cordatum;;2;100.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Protoperidinium pellucidum;;1;100.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Prymnesiales;;5;3570.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Pseudanabaena;;3;400.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Pseudanabaena;;2;6800.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Pseudopedinella thomsenii;;3;14280.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Pyramimonas;;1;3570.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Pyramimonas;;2;35700.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Pyramimonas virginica;;1;3570.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Raphidocelis;;2;1574370.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Skeletonema marinoi;;2;5500.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Snowella septentrionalis;;1;18000.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Sphaerocystis schroeteri;;2;2400.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Stephanodiscus hantzschii;;2;100.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Teleaulax;;1;71400.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Teleaulax;;2;67830.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Telonema subtile;;1;3570.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Thalassiosira baltica;;3;500.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Thalassiosira baltica;;4;100.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Thalassiosira levanderi;;2;300.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-02a;23.920000;57.025000;2019-09-26T13:25:00;167;12.10;Phytoplankton;0-10;Woronichinia compacta;;1;564000.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Actinocyclus octonarius var. octonarius;;5;240.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Actinocyclus octonarius var. octonarius;;6;120.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Actinocyclus octonarius var. octonarius;;7;40.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Amphidinium;;2;480.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Anathece clathrata;;1;6000.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Aphanizomenon flosaquae;;1;5440.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Aphanocapsa delicatissima;;1;32000.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Binuclearia lauterbornii;;2;5760.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Centrales;;1;7140.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Chaetoceros ceratosporus;;2;40.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Chaetoceros danicus;;2;1080.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Chaetoceros subtilis;;2;13280.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Chaetoceros wighamii;;13;400.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Chaetoceros wighamii;;16;1200.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Choanoflagellatea;;1;2856.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Chrysochromulina;;2;37128.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Coscinodiscus granii;;4;80.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Coscinodiscus granii;;3;40.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Crucigenia quadrata;;2;400.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Cryptomonas;;2;120.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Cyclotella choctawhatcheeana;;3;400.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Desmodesmus communis;;2;80.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Dinophysis acuminata;;4;200.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Dinophysis acuminata;;6;360.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Ebria tripartita;;4;40.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Ebria tripartita;;2;160.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Flagellates;;4;12852.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Flagellates;;5;1428.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Gymnodiniales;;1;120.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Gymnodiniales;;2;80.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Gymnodiniales;;3;80.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Gyrodinium spirale;;1;400.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Hemiselmis virescens;;1;17136.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Heterocapsa rotundata;;2;1428.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Katablepharis ovalis;;1;2856.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Katablepharis remigera;;2;120.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Katodinium glaucum;;2;200.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Merismopedia;;1;320.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Mesodinium rubrum;;3;80.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Mesodinium rubrum;;4;200.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Mesodinium rubrum;;6;120.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Mesodinium rubrum;;8;120.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Mesodinium rubrum;;9;40.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Mesodinium rubrum;;2;40.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Monoraphidium arcuatum;;1;40.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Monoraphidium contortum;;3;44268.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Navicula rhynchocephala;;1;40.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Oocystis;;3;1840.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Pauliella taeniata;;1;120.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Phalacroma rotundatum;;4;320.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Plagioselmis prolonga;;1;109956.0000;unit/L
Atvērtie Monitoringa dati;Monit-2019-03a;24.250000;57.168300;2019-11-26T12:55:00;163;12.30;Phytoplankton;0-10;Planktolyngbya;;1;440.0000;unit/L
